formulation,Anion,molality,Solvent DN,Diluent DN,Anion DN,Solvent CID,Diluent CID,Anion CID,Solvent AN,Diluent AN,Solvent molar mass,Diluent molar mass,Anion molar mass,solvent molar ratio,diluent molar ratio,anion molar ratio,solvent volume,diluent volume,anion volume,Fractional CN solvent,Fractional CN diluent,Fractional CN anion,CN solvent,CN diluent,CN anion,CN total,Fraction Free Solvents,Fraction Free Diluents,Fraction Free Anions,Density [kg/m3],Volume [nm3],anion to solvent ratio
THF/DME,TFSI,1.0,20.0,20.0,11.2,8028.0,8071.0,4176748.0,8.0,10.2,72.11,90.12,280.15,0.2853311267726196,0.5706622535452393,0.0720033098410705,108.8495765108916,135.53372116858102,209.7630622823716,0.26486,0.48736,0.24778,0.87658,1.61297,0.82005,3.3096,0.77888,0.79656,0.32122,1024.77588,175.24188,0.25235
DMSO/DCM,BF4,2.5,29.8,1.0,7.3,679.0,6344.0,26255.0,19.3,20.4,78.14,84.93,86.81,0.2358490566037735,0.4716981132075471,0.1462264150943396,104.6290690568062,88.23001018449519,72.88470609916,0.4012958564,7.243581778e-05,0.5986317078,1.60139809,0.00028906,2.38888007,3.99056722,0.00971408,0.99991059,0.01403522,1359.64429,124.689766,0.62
DMSO/DCD,PF6,2.0,29.8,3.2,-6.2,679.0,19869.0,9886.0,19.3,16.7,78.14,156.95,144.964,0.2189065181604847,0.4378130363209694,0.1716402227592728,104.6290690568062,143.47530021417475,98.22421574221886,0.3105520851,0.03382327326,0.6556246416,1.27238964,0.13858024,2.68621607,4.09718595,0.009195186,0.94570407,0.009272716,1661.53711,170.087448,0.78408
DME/DCM,BF4,2.5,20.0,1.0,7.3,8071.0,6344.0,26255.0,10.2,20.4,90.12,84.93,86.81,0.2325635479894881,0.4651270959789762,0.1511546780157678,135.53372116858102,88.23001018449519,72.88470609916,0.2871218859,6.62e-06,0.7128714904,0.9839964,2.27e-05,2.44308433,3.42710343,0.3618741,0.99999264,0.00105342,1256.90491,141.410126,0.64995
DMA/DCD,BF4,1.0,27.8,3.2,7.3,31374.0,19869.0,26255.0,13.6,16.7,87.12,156.95,86.81,0.2630166962998811,0.5260333925997622,0.1054749555501783,130.98940364974786,143.47530021417475,72.88470609916,0.4329801428,0.004177228471,0.5628426287,1.68762013,0.01628152,2.19378317,3.89768482,0.36866205,0.99674971,0.04347565,1481.06592,163.847443,0.40102
DME/MPL,TFSI,2.0,20.0,27.3,11.2,8071.0,13387.0,4176748.0,10.2,13.3,90.12,99.13,280.15,0.2407596448313719,0.4815192896627439,0.138860532752942,135.53372116858102,139.65543911138744,209.7630622823716,0.17729,0.43405,0.38866,0.61768,1.51224,1.35412,3.48404,0.64386,0.56583,0.07845,1256.43457,199.76682,0.57676
DME/DCD,PF6,1.5,20.0,3.2,-6.2,8071.0,19869.0,9886.0,10.2,16.7,90.12,156.95,144.964,0.2374135221245661,0.4748270442491322,0.1438797168131508,135.53372116858102,143.47530021417475,98.22421574221886,0.4632345739,0.006685554928,0.5300798711,1.47029813,0.02121983,1.68246389,3.17398185,0.11254167,0.99359627,0.059276638,1535.83679,178.472244,0.60603
DEA/DCD,PF6,1.5,32.2,3.2,-6.2,12703.0,19869.0,9886.0,13.6,16.7,115.17,156.95,144.964,0.2332519284103181,0.4665038568206363,0.1501221073845227,177.36010258286555,143.47530021417475,98.22421574221886,0.4509653851,0.0155323196,0.5335022953,1.58395632,0.05455522,1.87385631,3.51236785,0.147852667,0.98247137,0.046936672,1504.92017,193.523071,0.643605
DME/DCM,BF4,1.5,20.0,1.0,7.3,8071.0,6344.0,26255.0,10.2,20.4,90.12,84.93,86.81,0.2645544638274681,0.5291089276549363,0.1031683042587977,135.53372116858102,88.23001018449519,72.88470609916,0.3808164798,7e-06,0.6191765235,1.22462288,2.25e-05,1.99113688,3.21578226,0.52565735,0.99999565,0.00020464,1209.82922,135.59906,0.38997
DME/DCD,PF6,1.0,20.0,3.2,-6.2,8071.0,19869.0,9886.0,10.2,16.7,90.12,156.95,144.964,0.2626022835894581,0.5252045671789162,0.1060965746158128,135.53372116858102,143.47530021417475,98.22421574221886,0.5982784649,0.001675438813,0.4000460963,1.85663068,0.00519937,1.24145845,3.1032885,0.252892611,0.99895418,0.143789452,1492.81567,172.294617,0.4040199999999999
DMSO/DCD,PF6,0.5,29.8,3.2,-6.2,679.0,19869.0,9886.0,19.3,16.7,78.14,156.95,144.964,0.2948078442471197,0.5896156884942394,0.0577882336293204,104.6290690568062,143.47530021417475,98.22421574221886,0.8807814723,0.001241094228,0.1179774335,3.52148162,0.00496206,0.47168949,3.99813317,0.312692173,0.99951587,0.595884052,1549.82935,150.447144,0.19602
MPL/DCD,TFSI,0.2,27.3,3.2,11.2,13387.0,19869.0,4176748.0,13.3,16.7,99.13,156.95,280.15,0.3159346040644355,0.631869208128871,0.0260980939033467,139.65543911138744,143.47530021417475,209.7630622823716,0.78203,0.00166,0.21632,2.93361,0.00621,0.81147,3.75129,0.76368,0.99975,0.30841,1489.56458,161.9648,0.082606
MPL/DCM,BF4,2.5,27.3,1.0,7.3,13387.0,6344.0,26255.0,13.3,20.4,99.13,84.93,86.81,0.2301522457105375,0.460304491421075,0.1547716314341937,139.65543911138744,88.23001018449519,72.88470609916,0.335517122,3.85e-06,0.6644790264,1.3241098,1.52e-05,2.6223496,3.9464746,0.21158402,0.9999949,4.48e-07,1341.08276,137.070328,0.672475
DME/DCD,PF6,2.0,20.0,3.2,-6.2,8071.0,19869.0,9886.0,10.2,16.7,90.12,156.95,144.964,0.2166340271399109,0.4332680542798218,0.1750489592901336,135.53372116858102,143.47530021417475,98.22421574221886,0.3324981821,0.02321413233,0.6442876856,1.15047296,0.08032294,2.22929207,3.46008797,0.070724242,0.96757234,0.016079122,1571.53528,185.332535,0.8080399999999999
DMSO/DCM,PF6,2.5,29.8,1.0,-6.2,679.0,6344.0,9886.0,19.3,20.4,78.14,84.93,144.964,0.2358490566037735,0.4716981132075471,0.1462264150943396,104.6290690568062,88.23001018449519,98.22421574221886,0.3984106066,7.070183879e-05,0.6015186915,1.61929695,0.00028736,2.44480786,4.06439217,0.001899304,0.99991112,0.014148564,1438.14136,131.479553,0.62
DMA/DCM,BF4,2.5,27.8,1.0,7.3,31374.0,6344.0,26255.0,13.6,20.4,87.12,84.93,86.81,0.2333776750916007,0.4667553501832014,0.1499334873625989,130.98940364974786,88.23001018449519,72.88470609916,0.3128068722,4.13e-06,0.6871889951,1.24131376,1.64e-05,2.72697703,3.96830719,0.263408,0.99999475,0.00409158,1298.55212,135.233521,0.6424500000000001
DMA/DME,TFSI,2.0,27.8,20.0,11.2,31374.0,8071.0,4176748.0,13.6,10.2,87.12,90.12,280.15,0.2457340567743964,0.4914681135487929,0.1313989148384053,130.98940364974786,135.53372116858102,209.7630622823716,0.13585,0.45205,0.4121,0.44649,1.48575,1.35446,3.2867,0.76145,0.60291,0.12245,1169.75684,198.92702,0.53472
DMA/DCD,TFSI,0.2,27.8,3.2,11.2,31374.0,19869.0,4176748.0,13.6,16.7,87.12,156.95,280.15,0.3164148426405704,0.6328296852811409,0.0253777360391443,130.98940364974786,143.47530021417475,209.7630622823716,0.78605,0.00144,0.21251,2.97656,0.00544,0.80473,3.78673,0.7676,0.99979,0.29949,1466.95666,159.60849,0.080204
DMSO/DCM,BF4,1.5,29.8,1.0,7.3,679.0,6344.0,26255.0,19.3,20.4,78.14,84.93,86.81,0.2670940170940171,0.5341880341880342,0.0993589743589743,104.6290690568062,88.23001018449519,72.88470609916,0.6197195251,0.0001193632622,0.3801611116,2.47128213,0.00047599,1.51598477,3.98774289,0.08730239,0.99991209,0.07267767,1319.17822,118.61602,0.372
DMSO/DCD,TFSI,2.0,29.8,3.2,11.2,679.0,19869.0,4176748.0,19.3,16.7,78.14,156.95,280.15,0.2189065181604847,0.4378130363209694,0.1716402227592728,104.6290690568062,143.47530021417475,209.7630622823716,0.3343,0.05133,0.61436,1.25271,0.19236,2.30216,3.74723,0.01887,0.92468,0.00652,1698.84412,200.83699,0.78408
DMA/DCD,PF6,2.0,27.8,3.2,-6.2,31374.0,19869.0,9886.0,13.6,16.7,87.12,156.95,144.964,0.2171986585810846,0.4343973171621692,0.1742020121283731,130.98940364974786,143.47530021417475,98.22421574221886,0.3462510219,0.03598698871,0.6177619894,1.39598994,0.14508975,2.49064831,4.031728,0.081978934,0.94184563,0.007006953,1599.11682,180.782806,0.80204
DEA/DCM,TFSI,2.5,32.2,1.0,11.2,12703.0,6344.0,4176748.0,13.6,20.4,115.17,84.93,280.15,0.2259810401907279,0.4519620803814559,0.161028439713908,177.36010258286555,88.23001018449519,209.7630622823716,0.37503,0.00039,0.62458,1.34354,0.0014,2.23753,3.58247,0.11739,0.9995,0.0057,1430.56836,189.14735,0.7125750000000001
DMSO/DCD,TFSI,1.5,29.8,3.2,11.2,679.0,19869.0,4176748.0,19.3,16.7,78.14,156.95,280.15,0.2394567205923201,0.4789134411846402,0.1408149191115197,104.6290690568062,143.47530021417475,209.7630622823716,0.42977,0.03664,0.53359,1.64155,0.13994,2.03812,3.81961,0.03883,0.95905,0.04364,1668.86292,185.5925,0.5880599999999999
DME/DCM,TFSI,0.2,20.0,1.0,11.2,8071.0,6344.0,4176748.0,10.2,20.4,90.12,84.93,280.15,0.3221657787777804,0.6443315575555608,0.0167513318333294,135.53372116858102,88.23001018449519,209.7630622823716,0.62866,0.0,0.37134,1.99297,0.0,1.17721,3.17018,0.89826,1.0,0.22595,1162.36853,130.64752,0.051996
DMA/DCM,BF4,0.5,27.8,1.0,7.3,31374.0,6344.0,26255.0,13.6,20.4,87.12,84.93,86.81,0.3070328955044243,0.6140657910088486,0.0394506567433634,130.98940364974786,88.23001018449519,72.88470609916,0.5334674503,2.46e-06,0.4665300905,2.06511817,9.52e-06,1.80599541,3.8711231,0.74070486,0.9999994,0.070481,1191.64917,124.789261,0.12849
MPL/DCD,BF4,1.5,27.3,3.2,7.3,13387.0,19869.0,26255.0,13.3,16.7,99.13,156.95,86.81,0.2358996860175179,0.4717993720350358,0.1461504709737231,139.65543911138744,143.47530021417475,72.88470609916,0.3765190866,0.007643218402,0.615837695,1.45166941,0.02946843,2.37436235,3.85550019,0.20529844,0.99088567,0.00665816,1527.97192,170.680679,0.619545
DME/DCM,PF6,0.5,20.0,1.0,-6.2,8071.0,6344.0,9886.0,10.2,20.4,90.12,84.93,144.964,0.3067503481616451,0.6135006963232903,0.0398744777575322,135.53372116858102,88.23001018449519,98.22421574221886,0.8991279988,0.0,0.1008720012,2.694184,0.0,0.302257,2.996441,0.65210253,1.0,0.719423331,1184.07678,130.56839,0.12999
DMA/DCD,BF4,2.0,27.8,3.2,7.3,31374.0,19869.0,26255.0,13.6,16.7,87.12,156.95,86.81,0.2171986585810846,0.4343973171621692,0.1742020121283731,130.98940364974786,143.47530021417475,72.88470609916,0.3102373535,0.005110720163,0.6846519264,1.21625529,0.02003608,2.68411111,3.92040248,0.15116662,0.99196864,0.00039623,1515.927,173.986328,0.80204
DEA/DCM,BF4,1.5,32.2,1.0,7.3,12703.0,6344.0,26255.0,13.6,20.4,115.17,84.93,86.81,0.2593973162753658,0.5187946325507317,0.1109040255869512,177.36010258286555,88.23001018449519,72.88470609916,0.4705203506,3.05e-06,0.5294765971,1.78820601,1.16e-05,2.0122684,3.80048601,0.30201703,0.99999752,0.00990338,1221.92236,147.26825,0.427545
DMA/DCM,TFSI,0.5,27.8,1.0,11.2,31374.0,6344.0,4176748.0,13.6,20.4,87.12,84.93,280.15,0.3070328955044243,0.6140657910088486,0.0394506567433634,130.98940364974786,88.23001018449519,209.7630622823716,0.62059,0.00014,0.37927,2.35817,0.00052,1.44118,3.79987,0.70316,0.99997,0.09525,1252.8811,129.39677,0.12849
DME/DCM,PF6,2.5,20.0,1.0,-6.2,8071.0,6344.0,9886.0,10.2,20.4,90.12,84.93,144.964,0.2325635479894881,0.4651270959789762,0.1511546780157678,135.53372116858102,88.23001018449519,98.22421574221886,0.4400377748,1.29e-05,0.5599493025,1.44378059,4.24e-05,1.83721485,3.28103784,0.063515593,0.99998626,0.031219272,1357.00122,146.087311,0.64995
DEA/DCM,PF6,1.0,32.2,1.0,-6.2,12703.0,6344.0,9886.0,13.6,20.4,115.17,84.93,144.964,0.2801073371315888,0.5602146742631776,0.0798389943026167,177.36010258286555,88.23001018449519,98.22421574221886,0.7546881413,2.4e-06,0.2453094572,2.84090795,9.04e-06,0.92342989,3.76434688,0.239172426,0.99999872,0.40488933,1234.50964,146.876694,0.28503
DME/DCD,TFSI,1.0,20.0,3.2,11.2,8071.0,19869.0,4176748.0,10.2,16.7,90.12,156.95,280.15,0.2626022835894581,0.5252045671789162,0.1060965746158128,135.53372116858102,143.47530021417475,209.7630622823716,0.41832,0.00721,0.57447,1.41462,0.02439,1.94264,3.38165,0.43076,0.99509,0.04077,1522.74463,188.66051,0.4040199999999999
DME/DCD,BF4,0.5,20.0,3.2,7.3,8071.0,19869.0,26255.0,10.2,16.7,90.12,156.95,86.81,0.2937703068724625,0.587540613744925,0.0593445396913061,135.53372116858102,143.47530021417475,72.88470609916,0.5956621305,0.001782516403,0.4025553531,1.80541943,0.00540271,1.22012332,3.03094546,0.63675555,0.99945648,0.20421442,1428.04675,163.821442,0.2020099999999999
DEA/DCM,PF6,2.5,32.2,1.0,-6.2,12703.0,6344.0,9886.0,13.6,20.4,115.17,84.93,144.964,0.2259810401907279,0.4519620803814559,0.161028439713908,177.36010258286555,88.23001018449519,98.22421574221886,0.4344419125,1.54e-05,0.5655426914,1.60840439,5.7e-05,2.09376978,3.70223117,0.075937945,0.99997973,0.041498136,1341.88123,162.004745,0.7125750000000001
DMA/DCD,BF4,2.5,27.8,3.2,7.3,31374.0,19869.0,26255.0,13.6,16.7,87.12,156.95,86.81,0.1997962078679746,0.3995924157359493,0.200305688198038,130.98940364974786,143.47530021417475,72.88470609916,0.2664108375,0.01683569176,0.7167534708,1.04404119,0.06597763,2.80889529,3.91891411,0.10075097,0.96701681,0.0047334,1540.11231,177.99617,1.00255
